Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2019-09-22,8,734,СЗ 5м/с,4,737,СЗ 5м/с
2019-09-23,8,746,СЗ 4м/с,4,748,СЗ 4м/с
2019-09-24,7,749,З 2м/с,3,749,З 2м/с
2019-09-25,8,750,ЮЗ 1м/с,4,750,ЮЗ 1м/с
2019-09-26,13,749,ЮЗ 2м/с,5,748,ЮЗ 2м/с
2019-09-27,14,747,З 2м/с,10,748,З 2м/с
2019-09-28,12,750,СЗ 2м/с,7,750,СЗ 2м/с
2019-09-29,12,745,Ю 4м/с,9,743,Ю 4м/с
2019-09-30,14,740,ЮЗ 4м/с,13,738,ЮЗ 4м/с
2019-10-01,15,734,ЮЗ 3м/с,12,738,ЮЗ 3м/с
2019-10-02,16,743,Ю 6м/с,14,744,Ю 6м/с
2019-10-03,20,745,Ю 5м/с,14,743,Ю 5м/с
2019-10-04,16,741,З 4м/с,9,743,З 4м/с
2019-10-05,10,745,С 2м/с,5,746,С 2м/с
2019-10-06,2,737,С 5м/с,1,737,С 5м/с
2019-10-07,3,743,З 5м/с,1,746,З 5м/с
2019-10-08,3,749,З 2м/с,-2,749,З 2м/с
2019-10-09,5,746,Ю 5м/с,5,744,Ю 5м/с
2019-10-10,8,745,Ю 3м/с,10,740,Ю 3м/с
2019-10-11,12,745,З 2м/с,10,746,З 2м/с
2019-10-12,13,746,ЮЗ 5м/с,11,743,ЮЗ 5м/с
2019-10-13,13,745,З 3м/с,9,746,З 3м/с
2019-10-14,14,749,ЮЗ 1м/с,17,743,ЮЗ 1м/с
2019-10-15,13,751,С 4м/с,7,754,С 4м/с
2019-10-16,9,757,Ю 3м/с,7,755,Ю 3м/с
2019-10-17,18,749,ЮЗ 4м/с,13,748,ЮЗ 4м/с
2019-10-18,15,749,З 3м/с,11,750,З 3м/с
2019-10-19,15,753,ЮЗ 2м/с,11,753,ЮЗ 2м/с
2019-10-20,19,753,Ю 3м/с,13,753,Ю 3м/с
2019-10-21,17,750,ЮЗ 4м/с,14,750,ЮЗ 4м/с
2019-10-22,11,754,З 1м/с,6,752,З 1м/с
2019-10-23,15,748,З 4м/с,12,750,З 4м/с
2019-10-24,12,752,З 1м/с,8,752,З 1м/с
2019-10-25,11,754,З 1м/с,7,752,З 1м/с
2019-10-26,11,748,ЮЗ 4м/с,9,747,ЮЗ 4м/с
2019-10-27,12,740,ЮЗ 4м/с,12,738,ЮЗ 4м/с
2019-10-28,9,743,СЗ 4м/с,3,745,СЗ 4м/с
2019-10-29,4,745,Ю 2м/с,4,743,Ю 2м/с
2019-10-30,0,743,СЗ 3м/с,-2,747,СЗ 3м/с
2019-10-31,-2,752,СЗ 3м/с,-3,753,СЗ 3м/с
2019-11-01,1,749,ЮЗ 5м/с,0,749,ЮЗ 5м/с
2019-11-02,3,751,З 2м/с,1,752,З 2м/с
2019-11-03,1,747,Ю 6м/с,2,746,Ю 6м/с
2019-11-04,7,743,Ю 6м/с,7,743,Ю 6м/с
2019-11-05,12,737,Ю 4м/с,12,736,Ю 4м/с
2019-11-06,11,738,Ю 5м/с,12,736,Ю 5м/с
2019-11-07,10,745,ЮЗ 3м/с,5,747,ЮЗ 3м/с
2019-11-08,5,752,С 1м/с,3,755,С 1м/с
2019-11-09,3,758,ЮВ 2м/с,3,756,ЮВ 2м/с
2019-11-10,7,755,Ю 4м/с,5,755,Ю 4м/с
2019-11-11,5,749,Ю 4м/с,5,748,Ю 4м/с
2019-11-12,7,753,СЗ 4м/с,4,756,СЗ 4м/с
2019-11-13,5,760,Ю 2м/с,2,760,Ю 2м/с
2019-11-14,6,760,Ю 3м/с,2,761,Ю 3м/с
2019-11-15,2,761,Ю 3м/с,1,760,Ю 3м/с
2019-11-16,2,758,Ю 3м/с,2,758,Ю 3м/с
2019-11-17,5,759,Ю 2м/с,4,759,Ю 2м/с
2019-11-18,2,758,ЮЗ 1м/с,2,758,ЮЗ 1м/с
2019-11-19,3,760,СВ 1м/с,4,761,СВ 1м/с
2019-11-20,-1,768,В 2м/с,-7,770,В 2м/с
2019-11-21,-6,773,Ю 2м/с,-9,773,Ю 2м/с
2019-11-22,-3,771,Ю 1м/с,-9,770,Ю 1м/с
2019-11-23,-3,768,Ю 1м/с,-8,767,Ю 1м/с
2019-11-24,-2,764,Ю 2м/с,-6,764,Ю 2м/с
2019-11-25,-1,761,Ю 2м/с,-4,759,Ю 2м/с
2019-11-26,-2,755,Ю 2м/с,-4,754,Ю 2м/с
2019-11-27,-2,750,Ю 3м/с,-3,749,Ю 3м/с
2019-11-28,-2,749,Ю 2м/с,-2,748,Ю 2м/с
2019-11-29,0,745,ЮВ 4м/с,0,743,ЮВ 4м/с
2019-11-30,2,737,Ю 3м/с,2,738,Ю 3м/с
2019-12-01,-2,745,СЗ 2м/с,-7,748,СЗ 2м/с
2019-12-02,-3,749,ЮЗ 3м/с,-3,747,ЮЗ 3м/с
2019-12-03,-2,743,Ю 2м/с,-4,744,Ю 2м/с
2019-12-04,-2,745,ЮЗ 4м/с,-3,743,ЮЗ 4м/с
2019-12-05,1,745,ЮЗ 3м/с,1,744,ЮЗ 3м/с
2019-12-06,2,743,ЮЗ 4м/с,0,741,ЮЗ 4м/с
2019-12-07,1,743,Ю 4м/с,-2,742,Ю 4м/с
2019-12-08,1,740,ЮЗ 3м/с,1,743,ЮЗ 3м/с
2019-12-09,2,743,Ю 6м/с,2,743,Ю 6м/с
2019-12-10,2,748,Ю 4м/с,1,749,Ю 4м/с
2019-12-11,3,752,Ш,1,754,Ш
2019-12-12,1,755,ЮЗ 1м/с,1,754,ЮЗ 1м/с
2019-12-13,-2,751,ЮВ 2м/с,-2,751,ЮВ 2м/с
2019-12-14,-3,750,ЮВ 2м/с,-2,749,ЮВ 2м/с
2019-12-15,1,746,ЮВ 3м/с,1,743,ЮВ 3м/с
2019-12-16,1,744,Ю 4м/с,1,743,Ю 4м/с
2019-12-17,1,748,Ю 2м/с,1,746,Ю 2м/с
2019-12-19,5,741,З 6м/с,3,745,З 6м/с
2019-12-20,1,751,З 2м/с,-2,751,З 2м/с
2019-12-21,1,746,Ю 4м/с,0,745,Ю 4м/с
2019-12-23,4,742,Ю 3м/с,4,743,Ю 3м/с
2019-12-24,0,746,Ю 3м/с,1,746,Ю 3м/с
2019-12-25,-1,745,ЮВ 2м/с,-2,746,ЮВ 2м/с
2019-12-26,-2,744,Ш,-3,744,Ш
2019-12-27,-3,743,С 1м/с,-4,745,С 1м/с
2019-12-28,-4,752,С 3м/с,-4,754,С 3м/с
2019-12-29,-6,758,СВ 1м/с,-6,758,СВ 1м/с
2019-12-30,-3,749,ЮЗ 6м/с,-3,741,ЮЗ 6м/с
2019-12-31,0,732,ЮЗ 2м/с,0,732,ЮЗ 2м/с
2020-01-01,-2,742,С 5м/с,-6,746,С 5м/с
2020-01-02,-1,743,ЮЗ 3м/с,0,744,ЮЗ 3м/с
2020-01-03,1,746,ЮЗ 5м/с,-1,745,ЮЗ 5м/с
2020-01-04,-1,738,ЮЗ 5м/с,-1,737,ЮЗ 5м/с
2020-01-05,1,746,З 1м/с,-5,749,З 1м/с
2020-01-06,0,755,З 1м/с,-3,755,З 1м/с
2020-01-07,-2,755,ЮЗ 2м/с,-2,755,ЮЗ 2м/с
2020-01-08,0,753,ЮЗ 3м/с,0,752,ЮЗ 3м/с
2020-01-09,-1,745,ЮЗ 3м/с,1,746,ЮЗ 3м/с
2020-01-10,0,748,ЮЗ 2м/с,0,748,ЮЗ 2м/с
2020-01-11,-2,745,В 2м/с,-2,747,В 2м/с
2020-01-12,-4,748,Ю 3м/с,-2,744,Ю 3м/с
2020-01-13,2,742,З 3м/с,1,745,З 3м/с
2020-01-14,0,751,З 2м/с,0,752,З 2м/с
2020-01-15,1,755,ЮЗ 5м/с,1,753,ЮЗ 5м/с
2020-01-16,1,750,ЮЗ 5м/с,1,751,ЮЗ 5м/с
2020-01-17,3,755,З 1м/с,2,756,З 1м/с
2020-01-18,1,755,ЮЗ 2м/с,-2,755,ЮЗ 2м/с
2020-01-19,-1,756,З 2м/с,-2,757,З 2м/с
2020-01-20,2,754,З 3м/с,1,753,З 3м/с
2020-01-21,1,741,З 3м/с,2,736,З 3м/с
2020-01-22,1,733,З 4м/с,-1,732,З 4м/с
2020-01-23,-5,740,СЗ 3м/с,-7,743,СЗ 3м/с
2020-01-24,-3,739,ЮЗ 4м/с,0,736,ЮЗ 4м/с
2020-01-25,2,734,З 3м/с,0,734,З 3м/с
2020-01-26,0,744,З 4м/с,-1,743,З 4м/с
2020-01-27,0,746,С 3м/с,-3,749,С 3м/с
2020-01-28,-3,746,ЮВ 3м/с,-2,745,ЮВ 3м/с
2020-01-29,0,743,ЮВ 2м/с,0,742,ЮВ 2м/с
2020-01-30,1,734,Ю 4м/с,1,734,Ю 4м/с
2020-01-31,1,737,ЮЗ 1м/с,-1,738,ЮЗ 1м/с
2020-02-01,0,740,В 1м/с,0,740,В 1м/с
2020-02-02,1,732,Ю 5м/с,2,728,Ю 5м/с
2020-02-03,2,725,З 4м/с,1,726,З 4м/с
2020-02-04,-1,730,ЮЗ 3м/с,-2,732,ЮЗ 3м/с
2020-02-05,-3,741,СЗ 4м/с,-8,744,СЗ 4м/с
2020-02-07,-8,741,СЗ 4м/с,-9,745,СЗ 4м/с
2020-02-08,-9,751,СЗ 2м/с,-15,753,СЗ 2м/с
2020-02-09,-4,753,ЮЗ 4м/с,-3,751,ЮЗ 4м/с
2020-02-10,-2,743,Ю 7м/с,-4,740,Ю 7м/с
2020-02-11,-1,734,Ю 7м/с,1,735,Ю 7м/с
2020-02-12,-4,738,ЮВ 4м/с,-4,740,ЮВ 4м/с
2020-02-13,-4,742,Ш,-7,744,Ш
2020-02-14,1,749,ЮЗ 2м/с,0,752,ЮЗ 2м/с
2020-02-15,3,756,ЮЗ 2м/с,-4,758,ЮЗ 2м/с
2020-02-16,0,757,ЮЗ 4м/с,2,754,ЮЗ 4м/с
2020-02-17,3,746,Ю 7м/с,3,746,Ю 7м/с
2020-02-18,2,746,Ю 3м/с,1,744,Ю 3м/с
2020-02-19,4,744,З 3м/с,2,746,З 3м/с
2020-02-20,5,751,ЮЗ 2м/с,1,752,ЮЗ 2м/с
2020-02-21,6,753,Ю 2м/с,0,754,Ю 2м/с
2020-02-22,5,755,Ю 4м/с,0,752,Ю 4м/с
2020-02-23,0,735,ЮЗ 6м/с,1,734,ЮЗ 6м/с
2020-02-24,3,734,Ю 3м/с,-1,734,Ю 3м/с
2020-02-25,3,736,СЗ 4м/с,-2,738,СЗ 4м/с
2020-02-26,0,734,Ю 5м/с,1,734,Ю 5м/с
2020-02-27,2,734,Ю 4м/с,2,733,Ю 4м/с
2020-02-28,2,736,З 1м/с,0,737,З 1м/с
2020-02-29,3,741,З 4м/с,0,743,З 4м/с
2020-03-01,4,747,Ю 5м/с,3,746,Ю 5м/с
2020-03-02,4,746,ЮЗ 6м/с,3,748,ЮЗ 6м/с
2020-03-03,3,746,Ю 3м/с,1,746,Ю 3м/с
2020-03-04,5,750,Ш,3,752,Ш
2020-03-05,5,750,ЮВ 5м/с,2,751,ЮВ 5м/с
2020-03-06,6,746,Ю 7м/с,5,747,Ю 7м/с
2020-03-07,6,748,ЮВ 4м/с,5,747,ЮВ 4м/с
2020-03-08,8,748,ЮЗ 3м/с,7,750,ЮЗ 3м/с
2020-03-09,9,752,ЮВ 1м/с,5,751,ЮВ 1м/с
2020-03-10,15,744,З 2м/с,8,744,З 2м/с
2020-03-11,12,736,Ю 5м/с,10,734,Ю 5м/с
2020-03-12,9,737,З 4м/с,7,737,З 4м/с
2020-03-13,7,733,З 7м/с,4,737,З 7м/с
2020-03-14,8,737,З 3м/с,3,736,З 3м/с
2020-03-15,-2,743,СЗ 5м/с,-3,748,СЗ 5м/с
2020-03-16,4,755,З 3м/с,2,753,З 3м/с
2020-03-17,10,754,ЮЗ 4м/с,5,755,ЮЗ 4м/с
2020-03-18,10,754,ЮЗ 5м/с,5,752,ЮЗ 5м/с
2020-03-19,12,743,З 4м/с,8,743,З 4м/с
2020-03-20,6,746,СЗ 4м/с,3,747,СЗ 4м/с
2020-03-21,2,749,С 3м/с,-1,752,С 3м/с
2020-03-22,0,758,СВ 4м/с,-3,759,СВ 4м/с
2020-03-23,1,760,С 4м/с,-3,761,С 4м/с
2020-03-24,4,758,СЗ 4м/с,-1,760,СЗ 4м/с
2020-03-25,10,761,З 4м/с,4,761,З 4м/с
2020-03-26,16,759,З 3м/с,5,760,З 3м/с
2020-03-27,15,760,С 1м/с,8,758,С 1м/с
2020-03-28,16,752,Ю 4м/с,11,750,Ю 4м/с
2020-03-29,17,743,Ю 5м/с,12,742,Ю 5м/с
2020-03-30,12,739,С 5м/с,2,741,С 5м/с
2020-03-31,-2,743,С 4м/с,-4,745,С 4м/с
2020-04-01,3,741,З 5м/с,2,740,З 5м/с
2020-04-02,6,740,З 3м/с,4,741,З 3м/с
2020-04-03,11,742,ЮЗ 6м/с,8,741,ЮЗ 6м/с
2020-04-04,10,746,З 3м/с,2,750,З 3м/с
2020-04-05,4,752,С 3м/с,-1,754,С 3м/с
2020-04-06,4,758,С 4м/с,0,760,С 4м/с
2020-04-07,8,761,З 3м/с,4,757,З 3м/с
2020-04-08,15,746,З 4м/с,10,749,З 4м/с
2020-04-09,15,747,З 3м/с,10,744,З 3м/с
2020-04-10,11,743,СЗ 4м/с,5,745,СЗ 4м/с
2020-04-11,5,746,С 4м/с,2,748,С 4м/с
2020-04-12,4,749,С 4м/с,-1,750,С 4м/с
2020-04-13,15,743,ЮЗ 5м/с,11,741,ЮЗ 5м/с
2020-04-14,15,738,ЮЗ 3м/с,4,740,ЮЗ 3м/с
2020-04-15,5,736,З 2м/с,1,737,З 2м/с
2020-04-16,7,732,ЮЗ 6м/с,5,728,ЮЗ 6м/с
2020-04-17,8,735,З 4м/с,0,737,З 4м/с
2020-04-18,5,741,З 4м/с,2,743,З 4м/с
2020-04-19,7,745,Ю 2м/с,3,746,Ю 2м/с
2020-04-20,5,747,С 2м/с,4,748,С 2м/с
2020-04-21,10,745,С 6м/с,8,744,С 6м/с
2020-04-22,2,743,СЗ 4м/с,3,746,СЗ 4м/с
2020-04-23,11,741,СЗ 5м/с,5,741,СЗ 5м/с
2020-04-24,11,738,ЮЗ 2м/с,9,735,ЮЗ 2м/с
2020-04-25,12,734,З 2м/с,6,735,З 2м/с
2020-04-26,6,738,СВ 1м/с,4,739,СВ 1м/с
2020-04-27,9,738,СВ 2м/с,4,740,СВ 2м/с
2020-04-28,9,743,СЗ 3м/с,4,743,СЗ 3м/с
2020-04-29,17,735,З 5м/с,11,738,З 5м/с
2020-04-30,9,745,СЗ 2м/с,5,746,СЗ 2м/с
2020-05-01,8,747,В 2м/с,6,747,В 2м/с
2020-05-02,16,748,ЮВ 2м/с,13,747,ЮВ 2м/с
2020-05-03,24,746,Ю 4м/с,17,747,Ю 4м/с
2020-05-04,25,746,Ю 4м/с,19,746,Ю 4м/с
2020-05-05,24,744,ЮВ 2м/с,18,743,ЮВ 2м/с
2020-05-06,15,740,ЮВ 3м/с,15,739,ЮВ 3м/с
2020-05-07,21,739,Ю 5м/с,15,740,Ю 5м/с
2020-05-08,10,744,СЗ 1м/с,10,744,СЗ 1м/с
2020-05-09,14,743,С 1м/с,12,741,С 1м/с
2020-05-10,16,736,С 5м/с,13,739,С 5м/с
2020-05-11,19,742,ЮЗ 1м/с,14,741,ЮЗ 1м/с
2020-05-12,25,736,Ю 6м/с,15,735,Ю 6м/с
2020-05-13,11,745,СЗ 4м/с,6,746,СЗ 4м/с
2020-05-14,15,746,ЮЗ 5м/с,7,745,ЮЗ 5м/с
2020-05-15,10,743,С 3м/с,7,744,С 3м/с
2020-05-16,13,745,СЗ 3м/с,8,745,СЗ 3м/с
2020-05-17,15,745,З 3м/с,12,745,З 3м/с
2020-05-18,16,739,ЮЗ 4м/с,5,740,ЮЗ 4м/с
2020-05-19,11,744,СЗ 4м/с,6,743,СЗ 4м/с
2020-05-20,16,740,СЗ 2м/с,7,740,СЗ 2м/с
2020-05-21,9,742,СЗ 3м/с,5,743,СЗ 3м/с
2020-05-22,13,745,З 2м/с,9,746,З 2м/с
2020-05-23,14,749,С 2м/с,9,749,С 2м/с
2020-05-24,12,749,З 2м/с,7,751,З 2м/с
2020-05-25,18,755,ЮЗ 3м/с,10,756,ЮЗ 3м/с
2020-05-26,16,756,СВ 1м/с,11,756,СВ 1м/с
2020-05-27,16,754,СЗ 1м/с,10,754,СЗ 1м/с
2020-05-28,18,753,Ю 1м/с,13,752,Ю 1м/с
2020-05-29,26,747,ЮВ 2м/с,19,746,ЮВ 2м/с
2020-05-30,19,746,ЮВ 2м/с,16,743,ЮВ 2м/с
2020-05-31,14,741,С 3м/с,10,742,С 3м/с
2020-06-01,10,745,СВ 3м/с,10,746,СВ 3м/с
2020-06-02,12,746,СВ 3м/с,12,746,СВ 3м/с
2020-06-03,16,743,СВ 2м/с,14,740,СВ 2м/с
2020-06-04,21,740,Ю 4м/с,14,743,Ю 4м/с
2020-06-05,20,745,Ю 4м/с,13,745,Ю 4м/с
2020-06-06,22,747,ЮЗ 3м/с,18,747,ЮЗ 3м/с
2020-06-07,22,749,ЮВ 2м/с,19,749,ЮВ 2м/с
2020-06-08,28,750,Ю 1м/с,22,749,Ю 1м/с
2020-06-09,27,751,ЮВ 2м/с,20,751,ЮВ 2м/с
2020-06-10,28,751,ЮЗ 1м/с,20,750,ЮЗ 1м/с
2020-06-11,29,749,ЮЗ 2м/с,21,748,ЮЗ 2м/с
2020-06-12,23,748,С 5м/с,19,748,С 5м/с
2020-06-13,11,749,СВ 3м/с,12,751,СВ 3м/с
2020-06-14,20,753,В 2м/с,17,752,В 2м/с
2020-06-15,22,753,ЮВ 2м/с,19,752,ЮВ 2м/с
2020-06-16,27,751,Ю 3м/с,19,750,Ю 3м/с
2020-06-17,28,749,ЮЗ 1м/с,20,749,ЮЗ 1м/с
2020-06-18,28,749,С 1м/с,22,749,С 1м/с
2020-06-19,27,749,В 1м/с,20,747,В 1м/с
2020-06-20,26,746,Ш,20,746,Ш
2020-06-21,16,749,СВ 2м/с,16,749,СВ 2м/с
2020-06-22,23,749,В 2м/с,17,749,В 2м/с
2020-06-23,14,749,В 1м/с,13,749,В 1м/с
2020-06-24,26,750,С 4м/с,19,752,С 4м/с
2020-06-25,23,753,З 2м/с,17,752,З 2м/с
2020-06-26,23,755,СЗ 2м/с,18,753,СЗ 2м/с
2020-06-27,28,748,З 3м/с,21,745,З 3м/с
2020-06-28,27,743,З 1м/с,17,742,З 1м/с
2020-06-29,21,744,С 3м/с,15,745,С 3м/с
2020-06-30,21,744,Ю 2м/с,19,743,Ю 2м/с
2020-07-01,24,743,З 3м/с,18,744,З 3м/с
2020-07-02,26,746,ЮЗ 2м/с,20,746,ЮЗ 2м/с
2020-07-03,29,747,ЮЗ 3м/с,24,747,ЮЗ 3м/с
2020-07-04,30,746,ЮЗ 3м/с,19,746,ЮЗ 3м/с
2020-07-05,27,745,Ю 1м/с,21,744,Ю 1м/с
2020-07-06,28,744,З 1м/с,22,744,З 1м/с
2020-07-07,32,742,ЮВ 2м/с,29,740,ЮВ 2м/с
2020-07-08,34,739,Ю 4м/с,25,740,Ю 4м/с
2020-07-09,19,746,СЗ 2м/с,15,748,СЗ 2м/с
2020-07-10,22,752,З 1м/с,15,752,З 1м/с
2020-07-11,26,752,ЮЗ 3м/с,20,751,ЮЗ 3м/с
2020-07-12,28,748,Ю 2м/с,20,747,Ю 2м/с
2020-07-13,22,743,Ш,18,743,Ш
2020-07-14,29,737,СВ 2м/с,20,736,СВ 2м/с
2020-07-15,18,739,Ю 4м/с,14,740,Ю 4м/с
2020-07-16,16,743,ЮЗ 4м/с,15,744,ЮЗ 4м/с
2020-07-17,19,747,ЮЗ 1м/с,15,748,ЮЗ 1м/с
2020-07-18,20,749,СЗ 2м/с,17,749,СЗ 2м/с
2020-07-19,22,748,СЗ 1м/с,17,747,СЗ 1м/с
2020-07-20,24,745,З 2м/с,17,743,З 2м/с
2020-07-22,20,740,З 3м/с,17,742,З 3м/с
2020-07-23,18,743,З 3м/с,12,745,З 3м/с
2020-07-24,19,746,ЮЗ 3м/с,12,748,ЮЗ 3м/с
2020-07-25,21,751,ЮЗ 1м/с,14,750,ЮЗ 1м/с
2020-07-26,25,752,ЮЗ 1м/с,18,752,ЮЗ 1м/с
2020-07-27,25,752,В 1м/с,19,751,В 1м/с
2020-07-28,28,751,Ю 1м/с,18,749,Ю 1м/с
2020-07-29,30,747,ЮЗ 2м/с,21,746,ЮЗ 2м/с
2020-07-30,25,746,З 3м/с,16,744,З 3м/с
2020-07-31,21,742,З 3м/с,17,741,З 3м/с
2020-08-01,15,739,Ш,14,740,Ш
2020-08-02,15,743,С 1м/с,13,745,С 1м/с
2020-08-03,21,749,З 1м/с,14,749,З 1м/с
2020-08-04,25,751,СВ 1м/с,17,751,СВ 1м/с
2020-08-05,27,752,СВ 1м/с,17,752,СВ 1м/с
2020-08-06,26,752,С 1м/с,18,752,С 1м/с
2020-08-07,25,753,С 3м/с,20,753,С 3м/с
2020-08-08,24,751,С 3м/с,18,749,С 3м/с
2020-08-09,22,747,СЗ 2м/с,19,747,СЗ 2м/с
2020-08-10,24,747,С 2м/с,16,746,С 2м/с
2020-08-11,18,746,СЗ 1м/с,17,746,СЗ 1м/с
2020-08-12,17,745,СЗ 2м/с,12,745,СЗ 2м/с
2020-08-13,15,743,С 2м/с,14,745,С 2м/с
2020-08-14,16,746,СЗ 3м/с,11,748,СЗ 3м/с
2020-08-15,17,748,СЗ 3м/с,13,748,СЗ 3м/с
2020-08-16,21,746,З 2м/с,15,744,З 2м/с
2020-08-17,24,743,СЗ 3м/с,14,743,СЗ 3м/с
2020-08-18,23,744,СЗ 3м/с,13,745,СЗ 3м/с
2020-08-19,21,746,СВ 2м/с,12,746,СВ 2м/с
2020-08-20,19,749,С 1м/с,11,749,С 1м/с
2020-08-21,21,749,С 3м/с,12,750,С 3м/с
2020-08-22,24,750,С 2м/с,14,750,С 2м/с
2020-08-23,26,748,ЮЗ 2м/с,15,747,ЮЗ 2м/с
2020-08-24,26,745,ЮЗ 3м/с,19,745,ЮЗ 3м/с
2020-08-25,25,746,Ю 1м/с,17,746,Ю 1м/с
2020-08-26,22,740,ЮЗ 6м/с,14,743,ЮЗ 6м/с
2020-08-27,21,742,Ю 1м/с,18,740,Ю 1м/с
2020-08-28,20,740,Ю 1м/с,15,740,Ю 1м/с
2020-08-29,18,747,З 2м/с,11,749,З 2м/с
2020-08-30,27,748,Ю 5м/с,21,748,Ю 5м/с
2020-08-31,31,746,ЮЗ 5м/с,23,745,ЮЗ 5м/с
2020-09-01,29,746,СЗ 3м/с,19,749,СЗ 3м/с
2020-09-02,20,755,В 1м/с,16,757,В 1м/с
2020-09-03,23,758,ЮВ 3м/с,19,757,ЮВ 3м/с
2020-09-04,24,755,Ю 3м/с,18,754,Ю 3м/с
2020-09-05,20,752,Ю 2м/с,17,752,Ю 2м/с
2020-09-06,26,750,Ю 3м/с,16,750,Ю 3м/с
2020-09-07,28,751,ЮЗ 3м/с,20,751,ЮЗ 3м/с
2020-09-08,19,746,З 5м/с,11,745,З 5м/с
2020-09-09,16,743,З 3м/с,13,746,З 3м/с
2020-09-10,19,742,ЮЗ 6м/с,14,740,ЮЗ 6м/с
2020-09-11,14,748,З 4м/с,11,751,З 4м/с
2020-09-12,18,755,СЗ 2м/с,9,755,СЗ 2м/с
2020-09-13,21,749,ЮЗ 5м/с,15,748,ЮЗ 5м/с
2020-09-14,15,749,З 2м/с,12,749,З 2м/с
2020-09-15,17,749,СЗ 4м/с,10,749,СЗ 4м/с
2020-09-16,16,753,СЗ 2м/с,7,752,СЗ 2м/с
2020-09-17,24,743,Ю 7м/с,20,739,Ю 7м/с
2020-09-18,14,740,З 2м/с,8,742,З 2м/с
2020-09-19,10,744,СЗ 3м/с,8,745,СЗ 3м/с
2020-09-20,13,748,СЗ 4м/с,6,750,СЗ 4м/с
2020-09-21,14,748,З 4м/с,11,748,З 4м/с
2020-09-22,20,747,З 4м/с,14,747,З 4м/с
2020-09-23,22,749,З 2м/с,13,749,З 2м/с
2020-09-24,24,751,Ю 2м/с,14,751,Ю 2м/с
2020-09-25,23,752,ЮВ 3м/с,16,752,ЮВ 3м/с
2020-09-26,23,753,ЮВ 2м/с,18,753,ЮВ 2м/с
2020-09-27,19,756,ЮВ 3м/с,14,756,ЮВ 3м/с
2020-09-28,14,758,ЮВ 3м/с,14,757,ЮВ 3м/с
2020-09-29,17,756,ЮВ 3м/с,15,755,ЮВ 3м/с
2020-09-30,21,755,ЮВ 3м/с,15,755,ЮВ 3м/с
2020-10-01,21,756,Ю 5м/с,15,756,Ю 5м/с
2020-10-02,21,757,ЮВ 3м/с,15,758,ЮВ 3м/с
2020-10-03,20,758,ЮВ 2м/с,10,758,ЮВ 2м/с
2020-10-04,20,759,ЮВ 2м/с,15,760,ЮВ 2м/с
2020-10-05,20,760,Ю 3м/с,14,759,Ю 3м/с
2020-10-06,20,756,Ю 4м/с,14,755,Ю 4м/с
2020-10-07,18,755,Ю 3м/с,15,755,Ю 3м/с
2020-10-08,19,756,Ю 5м/с,14,756,Ю 5м/с
2020-10-09,19,755,Ю 4м/с,14,755,Ю 4м/с
2020-10-10,16,755,Ю 3м/с,12,755,Ю 3м/с
2020-10-11,14,752,Ю 3м/с,13,752,Ю 3м/с
2020-10-12,14,749,Ю 2м/с,12,751,Ю 2м/с
2020-10-13,17,751,Ю 3м/с,15,750,Ю 3м/с
2020-10-14,19,749,ЮВ 2м/с,13,748,ЮВ 2м/с
2020-10-15,17,746,З 5м/с,11,746,З 5м/с
2020-10-16,8,744,Ш,5,747,Ш
2020-10-17,6,752,Ю 2м/с,4,749,Ю 2м/с
2020-10-18,9,738,ЮЗ 5м/с,5,742,ЮЗ 5м/с
2020-10-19,9,745,ЮЗ 3м/с,3,746,ЮЗ 3м/с
2020-10-20,5,746,З 4м/с,1,749,З 4м/с
2020-10-21,3,752,З 2м/с,1,752,З 2м/с
2020-10-22,7,749,Ю 3м/с,6,746,Ю 3м/с
2020-10-23,14,742,ЮЗ 3м/с,13,740,ЮЗ 3м/с
2020-10-24,13,743,З 3м/с,8,743,З 3м/с
2020-10-25,9,747,СЗ 2м/с,6,749,СЗ 2м/с
2020-10-26,11,755,С 1м/с,8,755,С 1м/с
2020-10-27,9,758,ЮВ 3м/с,5,757,ЮВ 3м/с
2020-10-28,8,755,Ю 3м/с,5,755,Ю 3м/с
2020-10-29,9,754,Ю 3м/с,4,752,Ю 3м/с
2020-10-30,6,749,ЮВ 1м/с,6,749,ЮВ 1м/с
2020-10-31,7,750,СВ 2м/с,7,752,СВ 2м/с
2020-11-01,5,752,СВ 3м/с,6,752,СВ 3м/с
2020-11-02,7,752,В 3м/с,6,753,В 3м/с
2020-11-03,8,755,Ю 2м/с,6,757,Ю 2м/с
2020-11-04,10,758,ЮЗ 1м/с,8,758,ЮЗ 1м/с
2020-11-05,7,752,ЮЗ 3м/с,6,749,ЮЗ 3м/с
2020-11-06,6,740,З 3м/с,4,743,З 3м/с
2020-11-07,9,746,СЗ 5м/с,4,749,СЗ 5м/с
2020-11-08,10,744,З 4м/с,7,746,З 4м/с
2020-11-09,4,753,З 2м/с,0,752,З 2м/с
2020-11-10,4,753,СЗ 3м/с,2,755,СЗ 3м/с
2020-11-11,1,757,З 2м/с,0,758,З 2м/с
2020-11-12,1,758,З 2м/с,0,758,З 2м/с
2020-11-13,2,759,З 2м/с,1,759,З 2м/с
2020-11-14,3,757,Ш,0,757,Ш
